airline,orignum,deptime,depdelay,arrdelay,cancelled,distance
20355.00,68.00,635.00,0.00,24.00,0.00,500.00
19393.00,77.00,635.00,0.00,0.00,0.00,402.00
19805.00,66.00,635.00,0.00,4.00,0.00,1797.00
20436.00,76.00,635.00,0.00,0.00,0.00,628.00
20304.00,83.00,635.00,0.00,5.00,0.00,954.00
19977.00,83.00,635.00,35.00,1.00,0.00,2704.00
19393.00,77.00,635.00,0.00,0.00,0.00,251.00
19393.00,73.00,635.00,0.00,0.00,0.00,945.00
19805.00,65.00,635.00,35.00,31.00,0.00,569.00
19805.00,76.00,635.00,0.00,45.00,0.00,1744.00
19805.00,66.00,635.00,0.00,0.00,0.00,1471.00
20436.00,76.00,635.00,0.00,1.00,0.00,628.00
20304.00,83.00,635.00,0.00,0.00,0.00,250.00
19977.00,83.00,635.00,0.00,0.00,0.00,1195.00
20355.00,69.00,635.00,5.00,0.00,0.00,529.00
19393.00,77.00,635.00,0.00,0.00,0.00,1500.00
19393.00,77.00,635.00,0.00,0.00,0.00,861.00
19805.00,76.00,635.00,0.00,0.00,0.00,1242.00
19930.00,80.00,635.00,0.00,0.00,0.00,933.00
20366.00,72.00,635.00,0.00,0.00,0.00,501.00
20366.00,69.00,635.00,0.00,0.00,0.00,319.00
20436.00,73.00,635.00,0.00,0.00,0.00,899.00
20436.00,79.00,635.00,0.00,0.00,0.00,472.00
20398.00,69.00,635.00,35.00,43.00,0.00,273.00
20398.00,74.00,635.00,0.00,2.00,0.00,327.00
19977.00,80.00,635.00,0.00,0.00,0.00,1558.00
20355.00,76.00,635.00,0.00,0.00,0.00,355.00
19393.00,83.00,635.00,5.00,2.00,0.00,308.00
20409.00,66.00,635.00,0.00,0.00,0.00,1144.00
20409.00,76.00,635.00,0.00,27.00,0.00,2475.00
19790.00,76.00,635.00,0.00,2.00,0.00,2248.00
20304.00,71.00,635.00,0.00,0.00,0.00,216.00
20304.00,83.00,635.00,0.00,0.00,0.00,373.00
19393.00,82.00,635.00,0.00,3.00,0.00,255.00
19393.00,83.00,635.00,0.00,0.00,0.00,651.00
19805.00,79.00,635.00,0.00,0.00,0.00,646.00
19805.00,76.00,635.00,0.00,0.00,0.00,1389.00
19930.00,80.00,635.00,0.00,0.00,0.00,933.00
20409.00,66.00,635.00,0.00,0.00,0.00,1144.00
19805.00,66.00,635.00,5.00,0.00,0.00,1258.00
19790.00,84.00,635.00,0.00,0.00,0.00,152.00
20436.00,76.00,635.00,0.00,0.00,0.00,628.00
20436.00,67.00,635.00,5.00,0.00,0.00,692.00
20304.00,73.00,635.00,0.00,0.00,0.00,188.00
19393.00,65.00,635.00,0.00,0.00,0.00,581.00
19805.00,68.00,636.00,16.00,11.00,0.00,802.00
19790.00,66.00,636.00,0.00,0.00,0.00,134.00
19790.00,83.00,636.00,0.00,0.00,0.00,2446.00
20366.00,69.00,636.00,0.00,3.00,0.00,319.00
20366.00,83.00,636.00,0.00,6.00,0.00,851.00
20398.00,76.00,636.00,0.00,0.00,0.00,396.00
20304.00,65.00,636.00,0.00,0.00,0.00,689.00
20304.00,83.00,636.00,0.00,0.00,0.00,157.00
20355.00,80.00,636.00,0.00,0.00,0.00,366.00
19393.00,70.00,636.00,0.00,0.00,0.00,197.00
19393.00,83.00,636.00,0.00,0.00,0.00,1129.00
19393.00,84.00,636.00,0.00,0.00,0.00,781.00
20409.00,83.00,636.00,0.00,1.00,0.00,2704.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
19790.00,71.00,636.00,0.00,0.00,0.00,287.00
20366.00,84.00,636.00,0.00,0.00,0.00,585.00
20366.00,71.00,636.00,0.00,0.00,0.00,241.00
20437.00,68.00,636.00,0.00,0.00,0.00,634.00
20304.00,73.00,636.00,0.00,0.00,0.00,188.00
20355.00,83.00,636.00,0.00,0.00,0.00,338.00
19977.00,66.00,636.00,0.00,0.00,0.00,200.00
20355.00,77.00,636.00,0.00,0.00,0.00,468.00
19393.00,76.00,636.00,0.00,0.00,0.00,677.00
19393.00,76.00,636.00,6.00,0.00,0.00,1750.00
19393.00,84.00,636.00,0.00,0.00,0.00,781.00
19790.00,76.00,636.00,6.00,0.00,0.00,1947.00
19790.00,65.00,636.00,0.00,1.00,0.00,813.00
19790.00,77.00,636.00,0.00,0.00,0.00,442.00
20409.00,83.00,636.00,0.00,0.00,0.00,2704.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
20366.00,69.00,636.00,0.00,0.00,0.00,319.00
20398.00,79.00,636.00,0.00,0.00,0.00,296.00
20304.00,65.00,636.00,0.00,26.00,0.00,536.00
20398.00,79.00,636.00,1.00,16.00,0.00,606.00
19393.00,66.00,636.00,0.00,0.00,0.00,967.00
19393.00,68.00,636.00,1.00,2.00,0.00,296.00
19393.00,70.00,636.00,0.00,0.00,0.00,1011.00
19393.00,79.00,636.00,26.00,6.00,0.00,646.00
20355.00,77.00,636.00,0.00,0.00,0.00,650.00
19805.00,79.00,636.00,0.00,4.00,0.00,646.00
19805.00,77.00,636.00,0.00,13.00,0.00,1121.00
19805.00,73.00,636.00,1.00,18.00,0.00,328.00
19805.00,72.00,636.00,36.00,23.00,0.00,603.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
19790.00,66.00,636.00,0.00,0.00,0.00,241.00
19790.00,65.00,636.00,0.00,0.00,0.00,813.00
20366.00,82.00,636.00,0.00,0.00,0.00,362.00
20437.00,83.00,636.00,0.00,0.00,0.00,874.00
20437.00,68.00,636.00,0.00,0.00,0.00,634.00
20398.00,79.00,636.00,0.00,0.00,0.00,296.00
19977.00,71.00,636.00,6.00,0.00,0.00,3801.00
20304.00,67.00,636.00,0.00,13.00,0.00,73.00
19393.00,68.00,636.00,1.00,6.00,0.00,1671.00
19393.00,84.00,636.00,0.00,0.00,0.00,781.00
20355.00,80.00,636.00,0.00,0.00,0.00,1773.00
19393.00,77.00,636.00,1.00,5.00,0.00,896.00
20366.00,74.00,636.00,0.00,0.00,0.00,817.00
20366.00,77.00,636.00,0.00,0.00,0.00,843.00
20437.00,65.00,636.00,0.00,0.00,0.00,547.00
19393.00,72.00,636.00,0.00,0.00,0.00,937.00
19805.00,76.00,636.00,0.00,18.00,0.00,282.00
19805.00,66.00,636.00,0.00,0.00,0.00,1471.00
20304.00,83.00,636.00,0.00,5.00,0.00,157.00
20304.00,71.00,636.00,0.00,0.00,0.00,313.00
20304.00,84.00,636.00,0.00,0.00,0.00,175.00
19977.00,66.00,636.00,0.00,0.00,0.00,622.00
19977.00,83.00,636.00,0.00,0.00,0.00,2565.00
20304.00,67.00,636.00,0.00,1.00,0.00,73.00
19805.00,65.00,636.00,0.00,0.00,0.00,190.00
19930.00,80.00,636.00,0.00,0.00,0.00,933.00
20409.00,74.00,636.00,0.00,0.00,0.00,187.00
19790.00,73.00,636.00,0.00,0.00,0.00,231.00
19790.00,66.00,636.00,0.00,0.00,0.00,241.00
19790.00,76.00,636.00,0.00,0.00,0.00,2475.00
20366.00,67.00,636.00,0.00,0.00,0.00,281.00
20366.00,79.00,636.00,5.00,0.00,0.00,528.00
20436.00,79.00,636.00,0.00,0.00,0.00,472.00
20398.00,79.00,636.00,0.00,0.00,0.00,296.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
19393.00,70.00,636.00,0.00,5.00,0.00,1011.00
19805.00,68.00,636.00,0.00,0.00,0.00,1562.00
19805.00,79.00,636.00,0.00,0.00,0.00,646.00
19805.00,76.00,636.00,0.00,2.00,0.00,1744.00
20409.00,66.00,636.00,0.00,24.00,0.00,200.00
19790.00,66.00,636.00,0.00,0.00,0.00,2105.00
19790.00,71.00,636.00,0.00,0.00,0.00,287.00
19790.00,66.00,636.00,0.00,0.00,0.00,241.00
20366.00,84.00,636.00,0.00,6.00,0.00,771.00
20366.00,77.00,636.00,0.00,0.00,0.00,843.00
20366.00,66.00,636.00,0.00,0.00,0.00,383.00
20366.00,67.00,636.00,0.00,0.00,0.00,281.00
20398.00,79.00,636.00,0.00,0.00,0.00,296.00
20398.00,83.00,636.00,0.00,0.00,0.00,630.00
19977.00,79.00,636.00,36.00,41.00,0.00,678.00
19393.00,65.00,636.00,1.00,0.00,0.00,581.00
19805.00,77.00,636.00,0.00,2.00,0.00,1121.00
19790.00,73.00,636.00,0.00,0.00,0.00,231.00
19805.00,66.00,636.00,0.00,0.00,0.00,1471.00
19790.00,66.00,636.00,0.00,0.00,0.00,2105.00
19790.00,66.00,636.00,6.00,1.00,0.00,456.00
20366.00,74.00,636.00,0.00,0.00,0.00,817.00
20366.00,66.00,636.00,0.00,0.00,0.00,866.00
20366.00,77.00,636.00,0.00,0.00,0.00,1107.00
20366.00,66.00,636.00,0.00,0.00,0.00,750.00
20366.00,66.00,636.00,6.00,4.00,0.00,448.00
20398.00,79.00,636.00,0.00,0.00,0.00,296.00
20398.00,76.00,636.00,0.00,0.00,0.00,396.00
19977.00,83.00,636.00,6.00,1.00,0.00,1303.00
19977.00,83.00,636.00,0.00,6.00,0.00,337.00
19977.00,66.00,636.00,0.00,0.00,0.00,622.00
20355.00,68.00,636.00,0.00,0.00,0.00,500.00
19393.00,68.00,636.00,0.00,0.00,0.00,189.00
19393.00,83.00,636.00,6.00,13.00,0.00,1855.00
19393.00,83.00,636.00,1.00,0.00,0.00,647.00
19393.00,77.00,636.00,1.00,0.00,0.00,861.00
19393.00,79.00,636.00,0.00,0.00,0.00,495.00
19393.00,68.00,636.00,0.00,0.00,0.00,862.00
20366.00,66.00,636.00,0.00,6.00,0.00,409.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,83.00,636.00,1.00,3.00,0.00,207.00
20304.00,83.00,636.00,0.00,0.00,0.00,157.00
20304.00,82.00,636.00,0.00,0.00,0.00,489.00
19977.00,83.00,636.00,6.00,0.00,0.00,1303.00
19977.00,83.00,636.00,0.00,0.00,0.00,337.00
19393.00,66.00,636.00,16.00,7.00,0.00,738.00
19393.00,68.00,636.00,0.00,0.00,0.00,189.00
19393.00,83.00,636.00,6.00,6.00,0.00,258.00
19393.00,72.00,636.00,0.00,0.00,0.00,302.00
19805.00,68.00,636.00,0.00,0.00,0.00,1562.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
20409.00,66.00,636.00,0.00,0.00,0.00,1144.00
19790.00,66.00,636.00,0.00,0.00,0.00,134.00
20366.00,77.00,636.00,0.00,0.00,0.00,843.00
20366.00,79.00,636.00,0.00,0.00,0.00,473.00
20366.00,66.00,636.00,0.00,5.00,0.00,764.00
20398.00,71.00,636.00,0.00,0.00,0.00,931.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,76.00,636.00,6.00,0.00,0.00,368.00
20355.00,73.00,636.00,0.00,0.00,0.00,912.00
20355.00,68.00,636.00,36.00,25.00,0.00,868.00
20355.00,66.00,636.00,0.00,0.00,0.00,184.00
19393.00,83.00,636.00,0.00,0.00,0.00,853.00
19393.00,83.00,636.00,6.00,0.00,0.00,1733.00
19393.00,83.00,636.00,0.00,0.00,0.00,651.00
19393.00,83.00,636.00,1.00,0.00,0.00,479.00
19805.00,79.00,636.00,0.00,0.00,0.00,646.00
19805.00,68.00,636.00,1.00,0.00,0.00,986.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
19805.00,66.00,636.00,0.00,0.00,0.00,1471.00
19790.00,83.00,636.00,7.00,0.00,0.00,2182.00
20366.00,66.00,636.00,1.00,0.00,0.00,253.00
20304.00,83.00,636.00,1.00,20.00,0.00,954.00
20304.00,71.00,636.00,0.00,0.00,0.00,313.00
20355.00,77.00,636.00,1.00,0.00,0.00,930.00
19393.00,79.00,636.00,0.00,0.00,0.00,419.00
19393.00,80.00,636.00,0.00,0.00,0.00,369.00
19393.00,83.00,636.00,0.00,0.00,0.00,1024.00
19393.00,83.00,636.00,0.00,0.00,0.00,308.00
19805.00,68.00,636.00,0.00,0.00,0.00,1562.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
20304.00,84.00,636.00,0.00,9.00,0.00,175.00
19977.00,66.00,636.00,6.00,0.00,0.00,867.00
19977.00,83.00,636.00,0.00,0.00,0.00,2565.00
20355.00,80.00,636.00,0.00,0.00,0.00,1773.00
19393.00,66.00,636.00,6.00,0.00,0.00,283.00
19393.00,77.00,636.00,0.00,1.00,0.00,1500.00
19805.00,76.00,636.00,0.00,14.00,0.00,1389.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
19930.00,80.00,636.00,0.00,0.00,0.00,933.00
19790.00,73.00,636.00,0.00,0.00,0.00,231.00
19790.00,77.00,636.00,0.00,0.00,0.00,442.00
20366.00,69.00,636.00,0.00,0.00,0.00,363.00
20436.00,80.00,636.00,0.00,0.00,0.00,602.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,83.00,636.00,0.00,2.00,0.00,373.00
20355.00,80.00,636.00,0.00,0.00,0.00,1773.00
19393.00,83.00,636.00,0.00,7.00,0.00,651.00
19393.00,77.00,636.00,0.00,2.00,0.00,1500.00
19393.00,76.00,636.00,26.00,11.00,0.00,862.00
19805.00,77.00,636.00,0.00,0.00,0.00,1121.00
19805.00,76.00,636.00,0.00,0.00,0.00,1235.00
20409.00,74.00,636.00,0.00,7.00,0.00,187.00
20366.00,77.00,636.00,0.00,3.00,0.00,403.00
20437.00,82.00,636.00,18.00,13.00,0.00,481.00
20398.00,70.00,636.00,0.00,0.00,0.00,737.00
20398.00,79.00,636.00,0.00,0.00,0.00,678.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,73.00,636.00,0.00,19.00,0.00,1203.00
20304.00,70.00,636.00,4.00,2.00,0.00,209.00
19977.00,76.00,636.00,0.00,0.00,0.00,236.00
20355.00,83.00,636.00,6.00,11.00,0.00,304.00
19393.00,66.00,636.00,0.00,15.00,0.00,1111.00
19393.00,80.00,636.00,1.00,2.00,0.00,992.00
19393.00,82.00,636.00,1.00,9.00,0.00,255.00
19805.00,83.00,636.00,0.00,0.00,0.00,1205.00
19805.00,66.00,636.00,0.00,12.00,0.00,1471.00
19790.00,83.00,636.00,1.00,0.00,0.00,1156.00
20366.00,66.00,636.00,0.00,0.00,0.00,383.00
20436.00,76.00,636.00,0.00,0.00,0.00,628.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
19393.00,70.00,636.00,1.00,8.00,0.00,957.00
19393.00,68.00,636.00,0.00,0.00,0.00,862.00
19393.00,83.00,636.00,1.00,0.00,0.00,1892.00
19393.00,83.00,636.00,0.00,0.00,0.00,2295.00
19805.00,77.00,636.00,6.00,1.00,0.00,432.00
19930.00,80.00,636.00,0.00,0.00,0.00,933.00
20409.00,69.00,636.00,36.00,38.00,0.00,1065.00
20398.00,74.00,636.00,0.00,0.00,0.00,327.00
20398.00,79.00,636.00,0.00,0.00,0.00,678.00
20304.00,67.00,636.00,0.00,2.00,0.00,73.00
20355.00,74.00,636.00,1.00,0.00,0.00,2153.00
19393.00,77.00,636.00,16.00,17.00,0.00,882.00
19393.00,83.00,636.00,0.00,0.00,0.00,2295.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
20409.00,74.00,636.00,0.00,0.00,0.00,187.00
19790.00,66.00,636.00,1.00,0.00,0.00,214.00
20398.00,79.00,636.00,0.00,3.00,0.00,296.00
20398.00,83.00,636.00,0.00,0.00,0.00,630.00
20398.00,70.00,636.00,0.00,0.00,0.00,737.00
19393.00,77.00,636.00,0.00,0.00,0.00,393.00
19393.00,77.00,636.00,0.00,0.00,0.00,1500.00
19805.00,79.00,636.00,0.00,4.00,0.00,646.00
19790.00,66.00,636.00,0.00,0.00,0.00,134.00
19790.00,76.00,636.00,0.00,0.00,0.00,2248.00
20366.00,84.00,636.00,0.00,0.00,0.00,585.00
20304.00,83.00,636.00,0.00,0.00,0.00,373.00
19977.00,66.00,636.00,12.00,18.00,0.00,867.00
20304.00,67.00,636.00,0.00,0.00,0.00,73.00
19393.00,77.00,636.00,0.00,0.00,0.00,251.00
19393.00,80.00,636.00,0.00,0.00,0.00,369.00
19393.00,80.00,636.00,0.00,0.00,0.00,842.00
19393.00,68.00,636.00,0.00,0.00,0.00,460.00
19393.00,77.00,636.00,6.00,0.00,0.00,725.00
19393.00,83.00,636.00,0.00,0.00,0.00,447.00
19805.00,79.00,636.00,0.00,0.00,0.00,1182.00
19805.00,67.00,636.00,0.00,0.00,0.00,1021.00
19790.00,76.00,636.00,0.00,2.00,0.00,2248.00
20366.00,72.00,636.00,0.00,0.00,0.00,501.00
20398.00,71.00,636.00,0.00,0.00,0.00,561.00
20398.00,71.00,636.00,0.00,0.00,0.00,931.00
20355.00,68.00,636.00,0.00,0.00,0.00,500.00
19393.00,72.00,636.00,0.00,0.00,0.00,1246.00
19805.00,77.00,636.00,0.00,0.00,0.00,447.00
19805.00,66.00,636.00,0.00,0.00,0.00,1471.00
19790.00,76.00,636.00,0.00,10.00,0.00,2248.00
20398.00,79.00,636.00,0.00,3.00,0.00,296.00
20304.00,83.00,636.00,0.00,0.00,0.00,262.00
20436.00,77.00,636.00,0.00,0.00,0.00,604.00
19977.00,79.00,636.00,11.00,7.00,0.00,925.00
19393.00,76.00,636.00,6.00,0.00,0.00,223.00
19393.00,66.00,636.00,0.00,0.00,0.00,1111.00
19805.00,79.00,636.00,0.00,0.00,0.00,646.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
19930.00,80.00,636.00,0.00,1.00,0.00,933.00
19790.00,66.00,636.00,0.00,2.00,0.00,241.00
19790.00,65.00,636.00,0.00,0.00,0.00,813.00
19790.00,74.00,636.00,6.00,0.00,0.00,270.00
19790.00,83.00,636.00,7.00,1.00,0.00,2182.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,65.00,636.00,0.00,3.00,0.00,536.00
19977.00,66.00,636.00,0.00,0.00,0.00,200.00
19977.00,80.00,636.00,0.00,0.00,0.00,1558.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
19790.00,77.00,636.00,0.00,0.00,0.00,442.00
20366.00,79.00,636.00,0.00,0.00,0.00,1325.00
20366.00,83.00,636.00,6.00,0.00,0.00,851.00
20398.00,71.00,636.00,0.00,0.00,0.00,561.00
20398.00,74.00,636.00,0.00,0.00,0.00,327.00
20304.00,71.00,636.00,0.00,0.00,0.00,216.00
20304.00,79.00,636.00,0.00,0.00,0.00,157.00
20436.00,79.00,636.00,0.00,0.00,0.00,472.00
20436.00,84.00,636.00,6.00,0.00,0.00,955.00
20304.00,73.00,636.00,0.00,0.00,0.00,188.00
19393.00,67.00,636.00,0.00,0.00,0.00,584.00
19805.00,77.00,636.00,0.00,0.00,0.00,447.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
19790.00,65.00,636.00,0.00,0.00,0.00,813.00
19790.00,73.00,636.00,0.00,0.00,0.00,231.00
20366.00,84.00,636.00,0.00,0.00,0.00,771.00
20437.00,68.00,636.00,0.00,0.00,0.00,634.00
20398.00,76.00,636.00,0.00,0.00,0.00,502.00
20304.00,84.00,636.00,0.00,0.00,0.00,175.00
19977.00,76.00,636.00,0.00,0.00,0.00,236.00
19393.00,83.00,636.00,1.00,15.00,0.00,647.00
19805.00,79.00,636.00,0.00,0.00,0.00,646.00
19805.00,76.00,636.00,0.00,0.00,0.00,1389.00
19805.00,77.00,636.00,6.00,0.00,0.00,432.00
19805.00,76.00,636.00,0.00,0.00,0.00,1744.00
19805.00,76.00,636.00,0.00,0.00,0.00,1235.00
19790.00,83.00,636.00,6.00,0.00,0.00,214.00
19790.00,83.00,636.00,0.00,1.00,0.00,1156.00
20366.00,77.00,636.00,21.00,14.00,0.00,468.00
20304.00,80.00,636.00,6.00,8.00,0.00,817.00
20304.00,82.00,636.00,0.00,0.00,0.00,489.00
19977.00,66.00,636.00,16.00,6.00,0.00,1754.00
19977.00,70.00,636.00,1.00,0.00,0.00,1065.00
20355.00,77.00,636.00,0.00,0.00,0.00,1089.00
20355.00,68.00,636.00,0.00,0.00,0.00,331.00
19393.00,79.00,636.00,16.00,0.00,0.00,1844.00
19393.00,80.00,636.00,1.00,0.00,0.00,992.00
19393.00,83.00,636.00,0.00,0.00,0.00,651.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
19930.00,80.00,636.00,0.00,0.00,0.00,933.00
19790.00,76.00,636.00,0.00,0.00,0.00,2248.00
19790.00,77.00,636.00,0.00,0.00,0.00,442.00
20366.00,79.00,636.00,0.00,0.00,0.00,473.00
20437.00,79.00,636.00,18.00,8.00,0.00,516.00
20398.00,70.00,636.00,0.00,0.00,0.00,737.00
20304.00,71.00,636.00,0.00,0.00,0.00,313.00
19977.00,83.00,636.00,36.00,37.00,0.00,679.00
19393.00,68.00,636.00,0.00,0.00,0.00,460.00
19393.00,80.00,636.00,0.00,0.00,0.00,991.00
19393.00,83.00,636.00,0.00,0.00,0.00,1024.00
19790.00,76.00,636.00,0.00,0.00,0.00,2248.00
20366.00,66.00,636.00,0.00,0.00,0.00,750.00
20398.00,65.00,636.00,21.00,28.00,0.00,312.00
20398.00,71.00,636.00,0.00,8.00,0.00,931.00
20304.00,84.00,636.00,0.00,0.00,0.00,175.00
19977.00,76.00,636.00,0.00,0.00,0.00,2052.00
19393.00,83.00,636.00,1.00,3.00,0.00,1892.00
19393.00,72.00,636.00,0.00,0.00,0.00,1246.00
19393.00,73.00,636.00,0.00,0.00,0.00,1034.00
19805.00,68.00,636.00,0.00,7.00,0.00,1562.00
19805.00,68.00,636.00,1.00,6.00,0.00,986.00
19805.00,76.00,636.00,0.00,0.00,0.00,282.00
19805.00,83.00,636.00,0.00,0.00,0.00,247.00
20409.00,76.00,636.00,0.00,0.00,0.00,2475.00
19790.00,66.00,636.00,0.00,5.00,0.00,241.00
19790.00,76.00,636.00,0.00,0.00,0.00,2248.00
19790.00,77.00,636.00,0.00,0.00,0.00,442.00
20366.00,84.00,636.00,71.00,56.00,0.00,163.00
20398.00,66.00,636.00,0.00,19.00,0.00,690.00
20304.00,83.00,636.00,0.00,6.00,0.00,250.00
19977.00,72.00,636.00,11.00,0.00,0.00,2398.00
19393.00,77.00,636.00,0.00,4.00,0.00,283.00
19393.00,83.00,636.00,1.00,0.00,0.00,1892.00
19393.00,66.00,636.00,0.00,0.00,0.00,1111.00
19805.00,79.00,636.00,0.00,12.00,0.00,646.00
19790.00,68.00,636.00,6.00,0.00,0.00,594.00
19790.00,65.00,636.00,0.00,0.00,0.00,813.00
20366.00,69.00,636.00,0.00,0.00,0.00,363.00
20366.00,83.00,636.00,0.00,10.00,0.00,773.00
20398.00,70.00,636.00,21.00,21.00,0.00,227.00
20398.00,83.00,636.00,0.00,0.00,0.00,630.00
19977.00,66.00,636.00,0.00,0.00,0.00,200.00
19977.00,76.00,636.00,6.00,0.00,0.00,1379.00
20355.00,66.00,636.00,0.00,0.00,0.00,335.00
19393.00,83.00,636.00,11.00,6.00,0.00,1728.00
19393.00,77.00,636.00,0.00,0.00,0.00,402.00
19790.00,65.00,636.00,0.00,0.00,0.00,813.00
19790.00,66.00,636.00,0.00,9.00,0.00,241.00
20366.00,69.00,636.00,0.00,0.00,0.00,319.00
20366.00,66.00,636.00,6.00,0.00,0.00,448.00
20398.00,71.00,636.00,0.00,6.00,0.00,931.00
20398.00,70.00,636.00,0.00,0.00,0.00,737.00
20398.00,76.00,636.00,0.00,0.00,0.00,396.00
20304.00,80.00,636.00,6.00,0.00,0.00,817.00
20355.00,76.00,636.00,6.00,69.00,0.00,2402.00
19393.00,77.00,636.00,0.00,0.00,0.00,402.00
19805.00,77.00,637.00,0.00,0.00,0.00,447.00
19790.00,77.00,637.00,0.00,0.00,0.00,442.00
20366.00,84.00,637.00,0.00,0.00,0.00,585.00
20366.00,67.00,637.00,0.00,0.00,0.00,281.00
20366.00,83.00,637.00,0.00,0.00,0.00,773.00
20304.00,80.00,637.00,7.00,0.00,0.00,817.00
19977.00,77.00,637.00,0.00,0.00,0.00,305.00
19393.00,80.00,637.00,0.00,0.00,0.00,210.00
19393.00,80.00,637.00,2.00,0.00,0.00,1136.00
19393.00,74.00,637.00,0.00,0.00,0.00,359.00
19393.00,83.00,637.00,2.00,0.00,0.00,948.00
19805.00,65.00,637.00,0.00,0.00,0.00,190.00
20409.00,74.00,637.00,22.00,51.00,0.00,1074.00
20366.00,79.00,637.00,6.00,0.00,0.00,528.00
20436.00,83.00,637.00,17.00,0.00,0.00,853.00
20436.00,79.00,637.00,0.00,11.00,0.00,472.00
20436.00,77.00,637.00,0.00,19.00,0.00,604.00
20398.00,76.00,637.00,0.00,0.00,0.00,1147.00
19977.00,76.00,637.00,0.00,0.00,0.00,2454.00
19977.00,77.00,637.00,0.00,0.00,0.00,305.00
20355.00,66.00,637.00,0.00,0.00,0.00,184.00
19805.00,83.00,637.00,0.00,0.00,0.00,1205.00
20409.00,66.00,637.00,0.00,4.00,0.00,200.00
19790.00,83.00,637.00,0.00,0.00,0.00,1522.00
20304.00,71.00,637.00,0.00,0.00,0.00,216.00
20304.00,84.00,637.00,0.00,7.00,0.00,175.00
19977.00,66.00,637.00,0.00,0.00,0.00,200.00
20355.00,80.00,637.00,0.00,6.00,0.00,1773.00
20355.00,76.00,637.00,7.00,0.00,0.00,2402.00
19393.00,67.00,637.00,0.00,0.00,0.00,930.00
19393.00,74.00,637.00,0.00,0.00,0.00,359.00
20355.00,68.00,637.00,0.00,0.00,0.00,331.00
20409.00,76.00,637.00,0.00,0.00,0.00,2475.00
20366.00,71.00,637.00,0.00,0.00,0.00,241.00
20304.00,71.00,637.00,0.00,0.00,0.00,216.00
20304.00,83.00,637.00,0.00,1.00,0.00,262.00
19977.00,76.00,637.00,0.00,0.00,0.00,236.00
19977.00,80.00,637.00,0.00,0.00,0.00,1558.00
19393.00,80.00,637.00,0.00,3.00,0.00,1751.00
19393.00,80.00,637.00,7.00,0.00,0.00,668.00
19393.00,77.00,637.00,0.00,0.00,0.00,1204.00
19805.00,76.00,637.00,2.00,0.00,0.00,1242.00
19930.00,80.00,637.00,0.00,0.00,0.00,933.00
19790.00,77.00,637.00,0.00,0.00,0.00,442.00
19790.00,84.00,637.00,2.00,0.00,0.00,152.00
20366.00,72.00,637.00,0.00,0.00,0.00,501.00
20436.00,76.00,637.00,0.00,0.00,0.00,628.00
20398.00,83.00,637.00,0.00,0.00,0.00,630.00
20398.00,71.00,637.00,0.00,11.00,0.00,931.00
20304.00,83.00,637.00,0.00,2.00,0.00,250.00
20304.00,77.00,637.00,17.00,9.00,0.00,563.00
19977.00,80.00,637.00,0.00,0.00,0.00,1009.00
19977.00,72.00,637.00,6.00,0.00,0.00,2556.00
19393.00,71.00,637.00,0.00,2.00,0.00,265.00
19393.00,79.00,637.00,0.00,0.00,0.00,325.00
19393.00,79.00,637.00,0.00,0.00,0.00,1706.00
19805.00,79.00,637.00,0.00,0.00,0.00,646.00
19805.00,76.00,637.00,0.00,24.00,0.00,1235.00
19930.00,83.00,637.00,20.00,11.00,0.00,679.00
19790.00,68.00,637.00,27.00,3.00,0.00,743.00
19790.00,65.00,637.00,0.00,0.00,0.00,813.00
19790.00,77.00,637.00,0.00,0.00,0.00,442.00
20366.00,66.00,637.00,0.00,0.00,0.00,750.00
20366.00,77.00,637.00,0.00,0.00,0.00,403.00
20304.00,82.00,637.00,0.00,0.00,0.00,489.00
20304.00,73.00,637.00,27.00,60.00,0.00,542.00
20355.00,77.00,637.00,0.00,0.00,0.00,1089.00
19393.00,84.00,637.00,0.00,0.00,0.00,781.00
19805.00,76.00,637.00,0.00,0.00,0.00,282.00
19805.00,76.00,637.00,0.00,2.00,0.00,1235.00
