id,tsunami,year,eq,region,deaths
1846.00,1.00,1843.00,8.30,90.00,5000.00
1969.00,1.00,1854.00,8.30,30.00,300.00
2794.00,0.00,1906.00,8.30,40.00,280.00
2248.00,1.00,1877.00,8.30,160.00,103.00
3869.00,1.00,1948.00,8.30,170.00,72.00
3116.00,1.00,1918.00,8.30,170.00,46.00
1715.00,1.00,1828.00,8.30,160.00,30.00
1521.00,1.00,1793.00,8.30,30.00,25.00
5392.00,1.00,1994.00,8.30,50.00,11.00
2804.00,1.00,1907.00,8.30,150.00,8.00
10156.00,1.00,2015.00,8.30,160.00,7.00
2411.00,0.00,1891.00,8.40,30.00,7273.00
1178.00,1.00,1707.00,8.40,30.00,5000.00
375.00,1.00,1096.00,8.40,30.00,400.00
5601.00,1.00,2001.00,8.40,160.00,77.00
7574.00,1.00,2007.00,8.40,60.00,25.00
1339.00,1.00,1755.00,8.50,130.00,50000.00
1054.00,1.00,1668.00,8.50,30.00,42578.00
2139.00,1.00,1868.00,8.50,160.00,25000.00
1101.00,1.00,1687.00,8.50,160.00,5000.00
970.00,0.00,1647.00,8.50,160.00,1000.00
826.00,1.00,1604.00,8.50,160.00,100.00
1669.00,1.00,1822.00,8.50,160.00,72.00
786.00,1.00,1586.00,8.50,160.00,22.00
767.00,1.00,1575.00,8.50,160.00,21.00
3950.00,1.00,1950.00,8.60,60.00,1530.00
6657.00,1.00,2005.00,8.60,170.00,1303.00
2748.00,1.00,1906.00,8.60,160.00,1000.00
885.00,0.00,1619.00,8.60,160.00,350.00
9879.00,1.00,2012.00,8.60,60.00,10.00
3202.00,1.00,1922.00,8.70,160.00,500.00
1246.00,1.00,1730.00,8.70,160.00,2.00
8872.00,1.00,2010.00,8.80,160.00,402.00
9799.00,1.00,2011.00,9.10,30.00,1476.00
5823.00,1.00,2004.00,9.10,170.00,1001.00
4311.00,1.00,1964.00,9.20,150.00,15.00
4227.00,1.00,1960.00,9.50,160.00,2000.00
